speakerGroups,Speaker,Title,text,pageNumbers
142,Mr LINDSAY,AUSTRALIAN SPACE COUNCIL BILL,"Herbert-Parliamentary Secretary to the Minister for Industry, Technology 'and Regional Development) (6.47 p.m.)-in reply-I thank the honourable members who have contributed to the debate. In particular, I refer to the constructive contributions made by the honourable member for  for Capricornia (Ms Henzell), the honourable member for Corio (Mr O'Connor) and the honourable member for Dunkley (Mr Chynoweth). I believe that the standard of for their contributions reflects their abiding interest in science and technology and the recognition that Australia must have greater participation in developing our applications from our involvement in space technology. I think that is absolutely fundamental. In my second reading speech I referred to the Madigan report of 1985, which made a number of recommendations, including the establishment a national space policy appropriate for Australia's situation and that the government should take a leading role tn facilitating the development of Australia's capabilities. Those were in addition to a number of other recommendations, including the establishment of a statutory organisation. I omitted to say in my second reading speech that it was the then Minister for Science and Technology, the honourable member for Lalor (Mr Barry Jones), who in 1984 invited the Australian Academy of Technological Sciences to establish a working party to propose a set of national goals for Australia in space, including an appropriate structure to implement those goals.· I pay tribute tonight to the honourable member for Lalor for his initiative in bringing together the working party, under the chairmanship of Sir Russell Madigan, that initiated this legislation now going through the parliament. Australia is indebted to the honourable member for Lalor for the work that he did some 10 years ago in this area. A number of speakers touched on many issues affecting the development and application of space related science and technological matters. I mention that there is a trend towards the use of smaller, specialised,earth orbiting satellites for both remote sensing and communications. An interesting paper' prepared by Chris Deacon, the Director of Space Communications at the Australian Space Office, refers to the fact that this new generation of small, low cost, low and medium earth orbit systems hold out the enormous promise of personal communications and services to users, not only in well-developed countries but, more pertinently, in lesser developed countries that lack an adequate basic terrestrial infrastructure and also to business users, for example in Australia, who wish to roam within the country with their hand-held portable communications units or, indeed, internationally. He mentions also that the potential in monetary terms of the application of this technology is enormous. He states: The OECD has estimated that the annual global sale of telecommunications equipment will grow from $USI35B in 1990 to about $235B by the next decade. He goes on to say: Telecommunications services enabled by this equipment will have an estimated value in ,the trillions of dollars, of which hundreds of billions of dollars can be contributed to satellites. Satellites will therefore continue to be a key element of this industry despite strong competition from other transmissions media. The migration of certain satellite voice services to fibre optics, for example, will more than be made up by the demand for telecommunications services which are unique to satellites. It should be said during this debate that over the last 30 years of communications satellite evolution has been dominated by the need for bigger, more powerful and longer life satellites. But, with the tremendous jump in technology, small satellites are now seen as an alternative to the traditional large satellites. A number of small, innovative companiesthere is one in south-east Queensland-are looking at this particular situation. Small satellites with payloads ranging from several kilograms to a hundred kilograms are being considered for many different purposes. These small satellites have a number of applications: navigation, mailbox or electronic mail, store and forward data transfer, remote sensing, earth observation and scientific and engineering testing, apart from tactical communications and so forth. These satellites are relatively cheap compared with the large geostationary satellites, which can cost up to $900 million. These small satellites can vary in cost: for example, launch costs of around $A10 million per launch with very low cost facilities at the launch site-of the order of $20 million compared with a major cost for a geostationary large satellite. Australia must become involved in the development of this technology. Many countries are developing or have developed small satellite programs. A lot of interest is being shown, for example, by Canada and by many European countries such as the United Kingdom, France, Italy and others. In our own region Indonesia, China, Taiwan, Korea and others are showing a lot of interest in this new technology. Indonesia has been a pioneer in the use of communications satellites. It is continuing this interest by exploring the role of small satellites not only for direct broadcast compressed television and digital audio but also for personal communications. This is an important issue and a number of other issues are driving the interest in lower cost access to space: many national space budgets are being re-examined and as a result low cost, small missions are becoming more significant in national space programs, particularly for the Europeans; there is increasing pressure on the remaining operational launch sites; and there is increasing pressure for more cost effective launches, whether from China, i French Guyana, Cape Canaveral, the Russian mainland or wherever that may be. I believe that Australia has significant comparative advantages, both geographical and political. The time has never been more favourable for this country to become involved. I remind the parliament that the object of the bill is: ... to facilitate the development by the Commonwealth .Government of sound, consistent and comprehensive policies concerning the application of space-related science and technology so as to maximise the benefits to Australia of the application of such space-related science and technology. This is an important bill. It is an historic bill which is being passed here tonight. It is a bill which is part of the progression of the development of the space industry in Australia. As the honourable member for Corio said in reporting his conversations with Colonel Blahas of NASA, the young boys and girls of the United States take a great interest in their nation's space program. They are fascinated by maths and science and its application to third time. the space program. They know-they are told at school-that they cannot be astronauts unless they have a good background in science and maths. They can never become astronauts in a space program. For Australians, ensuring that all young Australians have an awareness of the potential of this country to develop our own indigenous space program at very low cost is an ambition that should pursued by government. The fact is that commercial operators simply do not have the capital base or other wherewithal to develop quickly an indigenous space program. I would suggest that, whatever their intentions may be, despite all the movemism ment towards establishing a heavy lift space base at Cape York and despite all the talk about locating the space base in Papua New Guinea, all of them will find it very difficult to accomplish that without the involvement. a lot of participants-in particular, governin ments. Once again, I would like to thank those who have contributed to the debate and urge all Australians to adopt a bipartisan approach to the development of our space industry. The honourable member for Capricornia reported that, during the debate on this bill in the Senate on 7 February, Senator Ian Macdonald, spokesman for the opposition, said: . . . . existing coalition policy has been suspended for the time being. The most appropriate policy position for us would now be to look at the operations of the space council and the space program when we return to government.' , I think Australia deserves better than that and I think the opposition should adopt a bipartisan approach on the development of our space policy and space technology and. make a commitment to ensure that the Space Council has the necessary resources to ensure that we do have an indigenous capability to launch satellites. I commend the bill to the House. Question resolved in the affirmative. Bill read a second time. Third Reading Leave granted for the third reading to be moved forthwith. Bill (on motion by Mr Lindsay) read a NA Motion (by Mr Lindsay) proposed: That the House do now adjourn. Economy",88
143,Mr MACK,ADJOURNMENT,"North Sydney) (7.00 p.m.)The Indonesian government recently anbe nounced that minimum wage rates would rise to $2.70 per day. This was a 46 per cent increase for workers in the Jakarta region. The amount of. $2.70 is a wage rate that government and opposition, big business, banks and most of the economic editors tell us we have to compete with under the eupheof 'free trade'. The religious doctrine goes like this: free traders are in favour of progress, prosperity and peace. Anyone who questions the dogma is reactionary, isolationist, immoral, promotes monopolies and a lazy of unionised worker. In truth, it is the ultimate political correctness. It ignores the fact that, over the last 20 years since thiseconomic fundamentalism became effective, productive jobs have been exported, a lesser number of non-productive service jobs have been created, real wages have fallen, an underclass has developed, social disintegration has accelerated and corporate crime has soared, as has the disparity between the rich and poor. Australia now ranks the lowest among Canada, France, Germany, the United Kingdom, Italy, Japan and the USA in terms of share of national income for the bottom 20 per cent of the population. We also rank with the United States in having the lowest growth in the years 1970 to 1990 and the lowest percentage of the work force in manufacturing jobs-hence the difficulty in finding anything in the supermarket, department or hardware store which is Australian made. Under the 'free trade' doctrine of comparative advantage where countries only produce in areas of natural advantage, there will be a limited choice of occupations for our children. Farming and mining employ few, there will be no timber left to cut and not everyone wants to be a waiter or be part of the huge tax avoidance industry. They cannot all work in the unproductive services and financial sectors. Free - rade certainly suits multinationals and obscenely paid executives who can locate manufacturing in the lowest labour cost countries with little industrial or environmental law and externalise their costs for future generations to pay. It assumes endless growth and that consumption in the Third World at the levels of the First World can be sustained. Although mainstream economists have propagandised the myth of free trade for years, two highly respected American economists have recently recanted-and no wonder.. America, like Australia, has faced an endlessly rising foreign debt, a relentless rise in unemployment, a shrinking middle class, a happy hunting ground for takeover merchants and a merger mania that has inexorably reduced jobs and competition, increased corporate debt and environmental degradation. It is notable that, in spite of the government and the media trumpeting the recent very good economic indicators, they are muted on unemployment and foreign debt because current policy gives no hope for either. In fact, there is every indication that long-term unemployment will continue at high levels, given the continuing job shedding in· the name of restructuring and competitiveness. In addition, to whatever extent the economy improves, imports will accelerate and the trade imbalance will deteriorate. While ever credit is uncontrolled, debt will rise. A small economy like Australia's is an irrelevant pawn as billions Of speculative international dollars flash around the world. There has to be some reregulation of the economy. According to Dr Ravi Batra, a noted American economist who in major works predicted the economic collapse of communism and the global recession of the 1990s, we need a policy of competitive protectionism which would increase tax revenues, resurrect the manufacturing base, raise real earnings for 80 per cent of the work force, trim. inequality, reduce. 'poverty, enhance the growth of productivity, cripple the abuse of monopoly power by big business and revitalise the economy. Competitive protectionism means raising tariffs but not the crude protectionism of the Menzies era. It involves the splitting of the present many large monopolies into competitive units. No single company should be allowed to dominate the domestic market. Foreign investment should be encouraged for new ventures; not for takeovers or land speculation. Tariffs should be imposed on imports to the extent that industrial and environmental laws of the exporting countries subsidise or undercut the conditions in Australia, subject to the removal of unnecessary impediments by out' governments to production. Export trade should be minimised by encouraging technology and capital transfers and minimise the heavily subsidised energy wasteful international transport. By locating manufacturing in resource rich countries, global transport can be reduced by 75 per cent with a negligible effect on global output but with massive economic and environmental gains. These are some of the directions that should replace GATT to create a new world economic order. ' Retrenchments: Ford Australia",90
144,Mrs EASSON,ADJOURNMENT,"Like other members, I was very disappointed to learn today of the closure of the Ford production plant at Homebush in Sydney, much of which resides in my electorate of Lowe. Ford Australia put the decision down to reduced tariff levels and declining volumes. From August, imports from Japan will fill the Ford market. We should all be worried about this decision because it not only impacts on the 400 workers-and their families-affected but also undermines our industrial capacity and our ability to be a serious industrial nation. The policy of tariff reductions is supposed to help Australia. I suspect that these reductions would help if every trading country reduced its tariffs. Ford's decision to phase out its Laser and Capri production needs to be seen in its commercial context. The company intends to focus on its profitable core business in the production of Falcon, Fairmont, Fairlane, LTD and Falcon commercial vehicles. The declining volume of Ford sales, whilst still holding a high market share, is a result of an ageing population. Retirees do not buy many consumer durables like cars, and certainly not of the Laser or Capri variety. Our future as an industrial nation able to be more than a farm and a quarry requires policies that develop our industrial capabilities. I understand that Ford Australia has behaved very well in this difficult situation. President of Ford Australia, Mr John Ogden, has committed the company to work with the unions and employees to help find other work. Ford will provide retraining programs and an out placement service for its employees. The Ford plant has been given six months notice. This is a very decent and civilised approach to industrial relations. Australia deserves credit for the way that it has handled this most unhappy decision. The House should be aware that the government has a labour adjustment scheme for certain industries, including the automotive industry. Money has been contributed to that scheme: in 1991-92 it had $14.6 million, of which 40 per cent went to the passenger motor vehicle industry and in 1992-93 it had $39.9 million, of which 36 per cent went to the passenger motor vehicle industry. An amount. of $31 million has been put into the 1993-94 budget. I am pleased to say that the Minister for Employment, Education and Training (Mr Crean) has announced that the government has offered this to the Ford company by way of assistance so that we have this policy in place. Monitoring has shown that three months after completing the labour adjustment packages, 61.4 per cent of participants are in employment or non-DEET funded education and training. Up to 104 weeks assistance is avai.lable and this assistance can be taken in the form of wage subsidies to employers who employ a retrenched worker; training courses including English language, as well as vocational training; and relocation assistance to take up work. This sudden decision is a cruel psychological blow to the economy and a very cruel blow to the 400 workers and their families. I personally feel most upset at this turn of events. Let me share with honourable members some of the profile of this work force. A total 0[417 workers will be affected: 38 as salary workers, 44 as tradespeople and 335 as nontradespeople. Like heavy industry all over Australia, migrants are disproportionately represented at the Ford factory. For the record, the ethnic break down is one-third English speaking people, one-third Chinese The and the other third is taken up by a combination of Arabic, Vietnamese and others. These people all tend to live locally so the whole area will be suddenly affected by this closure-in my electorate of Lowe and that of the adjoining electorate of Reid. I would like to assure the workers and the unions involved that I am committed to Ford giving whatever useful assistance they may ask of me. Hopefully, the end of the recession and resumption of serious economic growth will mean that this event does not result in any further serious unemployment amongst these workers at Homebush. . Declaration of Members' Interests",91
145,Mr MCLACHLAN,ADJOURNMENT,"I raise a matter that came up by the by during question time today, the matter of the deClaration of members' interests. The Prime Minister (Mr Keating) said that I had not correctly filled out my forms and had riot declared my interests properly. What I had done was declare my interest as a shareholder in various companies. Some of those companies have pastoral interests and interests in land. The Prime Minister was intimating that those people who declare such interests by writing themselves in as a member or a shareholder of a company have not declared that they have interests in land. The fact of the matter is that a person does not have any interest in land if that person is a shareholder in a company. That person is a member of that company and does not have any interest in land any more than a member or a shareholder of the BHP company has an interest in steel, or any more than somebody who is a shareholder in the Mildara company has an interest in the land that Mildara owns or the grapes that it grows, or any more than the honourable member for Kalgoorlie (Mr Campbell) who I know has a minor interest in a diamond mining exploration-and, as I read the paper every day, an increasingly more minor interest-as I have. We do not have any interests in diamonds, unless he has some",92
146,Mr CAMPBELL,ADJOURNMENT,Not any more.,93
147,Mr MCLACHLAN,ADJOURNMENT,"He has quit; he got out early. He does not have any interests in diamonds unless he owns them in some other way. Obviously, as the Prime Minister simply refused to answer the question that I asked him, he had to produce some other reason for that escape. It is worthwhile noting that the Prime Minister has an interest in several companies, one being called Pleuron, another called Phalaris-although I do not think the Prime Minister would know phalaris arundinacea from any other form of phalaris. Nevertheless, he has those interests. When it came to the real estate section of his declaration of interests, he simply said the real estate that he had an interes.t in was in Elizabeth Bay. I am sure that none of the pigs that the Prime Minister is going to run in the area of Scone will be down in Elizabeth Bay because the neighbours will be kicking up the sort of stink that some of the neighbours in Parkville, New South Wales are kicking up. When the Prime Minister wants to divert people by attacking us, he really needs to get on to a better footing than that. Those people who have declared their interests as being shareholders in companies, even if those companies own land-rural land or any other sort of land-have made their declarations perfectly correctly. While we are on the subject of the Prime Minister's interests, whilst he today sought to deny that that interest is doing any damage or will do any damage, the fact is that we do not know that yet. I asked him whether, if it looked as though it might do any damage, he would shift that interest to another site. There are plenty of sites in this country that could absorb very beneficially the sort of effluent that this operation may put out I draw the attention of honourable members to the Environment Protection Authority'S submission to the commissioner as late as October and December .last . year, which was about two years later than the statement made by Mr Greiner which the Prime Minister quoted in the House. Some. of the concerns outlined in the submission are quite real. In finishing the submission states: Even if all of the assumptions made in predicting odours from the expanded piggery and the performance of the waste water treatment plant prove to be accurate, exceptional standards of ongoing management will be required to achieve the necessary levels of control under all circumstances. Consequently, the proposal presents a high degree of environmental risk. It is time that the Prime Minister looked at the proposal to see whether it is going to pose a high degree of environmental risk and, if it is, he should shift it to somewhere where it does not. Minister for the Environment, Sport and Territories",93
148,Mr CAMPBELL,ADJOURNMENT,"Kalgoorlie) (7.14 p.m.) that - I rise tonight to do something which I did not think I would ever do, that is, to defend the Minister for the Environment, Sport and Territories (Mrs Kelly). It is my view that as a minister for the environment she has left a lot to be desired. Certainly, while she was not as bad as Senator Richardson, on that area we had a lot of disagreements. However, what I have to say is germane to the Westminster system; While I think it is a very good system it cannot survive without a good opposition, and this it clearly has not had. It also, to a lesser degree, needs an informed press and it is quite obvious that Canberra does not have that either. I go to the program because it was not an initiative of the Minister for the Environment, Sport and Territories; it was an initiative of the cabinet. What the minister was doing was actually an instruction of the cabint:;t. If it had been a matter of the minister's largess, I would have got nothing because I do not think that anyone-certainly no-one on the opposition side-has been as critical of the minister as I have. My electorate did very well. It is the safest Labor electorate in Western Am;tralia. What the cabinet was looking for at that time wa- stimulation of the economy. It wanted to stim-late the areas of highest unemployment. This was a very good way of doing it. The scheme was very much appreciated by all backbenchers who had any regard for their electorates. Many honourable members on the opposite side acted in the interests of their electorate, and did very well out of the scheme. Some of this side, conversely, were slothful and did not take advantage of it. I looked to take advantage of the scheme-and was quite effective. One of the areas in my electorate that benefited was Cundinup. It got money to build a hall. It is an area of my electorate where, in a good year, I get 30 per cent of the vote. Voting in that part of the world is a congenital thing-we have not yet bred it out. I sought to support this area, not because the people in it voted for me-clearly they did not-but because it was an area of great need; and there was no other way they would get this money. Across the border is Ravensthorpe in the very safe Liberal seat of O'Connor. The people at Ravensthorpe wanted a community centre and were told by their member that the case was hopeless and they did not have a chance because of the nature of their electorate. They approached me, as Ravensthorpe used to be part of my electorate. I said, 'Send me a submission and I will see what I can do'. On the basis of that submission, they got their money; money they would not otherwise have got. Similarly, in my own electorate, Broome benefited greatly from the schemenot on my representations but on those of Senator Panizza, who took the proposal to the minister and, apparently, did a very good job. The fact is that the government was seeking to stimulate the economy and this was a very good way of doing it. For people to look for fraud or corruption in this, I think, is quite facile. The scheme had many elements of self-protection. There had to be a large componentof self-help in the scheme. There were monitoring systems. I have no doubt that it is possible for someone to rort it. Let us say some fraud was involved. It was very small; far less than the fraud involved in the expenditure of most other government moneys. I warrant that fraud in social security far exceeded any fraud in this scheme. Money from this scheme was put very quickly into areas where it was needed. The recipients benefited greatly. The press and the opposition have a responsibility to find one of those recipients that was not deserving. There were schemes that I did not think were deserving. I would not give a brass razoo to the Hellenic gun club. I do not believe in funding ethnic clubs. But the opposition and this party of which I am a member have a mad policy of multiculturalism. No-one can blame the minister for thinking it was entitled to the money. If we are to have a multicultural society we should remember that there are 10 million registered shooters in southern France and southern Italy alone. Greece is a similar country; very big on hunting and shooting. It was a worthwhile scheme in the eyes of the government. Certainly the minister had every right to make that grant. I have seen the scheme touted and degraded by members of the opposition. I think that is opportunistic, and the sort of thing that brings this parliament into disregard. (TIme expired) Darling Downs",93
149,Mr TAYLOR,ADJOURNMENT,"I want to talk very briefly about a tragedy; the situation of many rural enterprises in the eastern Darling Downs and the Lockyer Valley regions of south-east Queensland. Unfortunately, most of that tragedy is not of their making. A lot of it occurred in the first instance because of the very high interest regime that was created over a number of years by those on the other side of the House. Secondly, there is a very large commodity downturn. It is not worth producing many of the commodities on the farm. Finally, my region is experiencing a drought of almost unparalleled extent. It is worse than anything experienced in the region for perhaps the last 50 or 60 years. The financial situations of many petlple on farms have reached the stage where about 40 per cent of the rural enterprises in my electorate have had negative incomes for the last two of three financial years. Many of them are bleeding a consistent financial death. In the extreme, many of them have gone to the wall financially and into bankruptcy. With the approval of the constituent concerned and his solicitor, I would like to read into the record a letter I received from a solicitor. It has been sent to the federal Attorney-General (Mr Lavarch) as an indication of the sort of situation in which many of these enterprises find themselves. The extract from the letter reads: My clients conducted a pig farm. My clients had receivers appointed and were declared bankrupt. The rural re-establishment assistance scheme offered my client an interest-free loan of some $32,911. That money is specifically designed to enable rural people to make the transition back to an alternative employment opportunity and to re-establish themselves. It is a specific requirement the Queensland Industry Development Corporation who administers these federal government funds: that the money be used to purchase a property within which the bankrupts can reside. It goes on to say: The initial loan may be, and in my client's case was, converted to a grant. The insolvency trusts are attempting to say that those funds are ""after acquired property"" and it plus the equity in the house purchased with that loan are available to creditors. Such an approach clearly contradicts the intention of the rural re-establishment assistance scheme. Initially an opinion from your department was received that the funds were protected. A second opinion from an alternative officer within your department has now implied thatlhe funds are available to creditors. My client does not wish to be a test case. He finishes by saying: Urgent retrospective legislative amendment is essential to ensure that my client and the hundreds ?f peol?le throughout Australia who are currently in receIpt of the loan or the grant are not going to become victims of an error in the government in failing to include in 1988 amendments or the 1992 amend-ents to. the Bankruptcy Act the legislative protectlOn prevlOusly afforded to funds obtained by the bankrupt in circumstances such as those outlined in this letter. If the first opinion is correct, I ask the Attorney-General to tell my constituent. If it is not, I hope he will take early action to correct what is Clearly an anomalous situation. Australian Products",94
150,Mr ADAMS,ADJOURNMENT,"I rise tonight on an issue of concern to me. I am a bit of a cook and the other day when I was preparing a meal my eyes were drawn to the label on a tin of Edgells whole peeled tomatoes. Edgells has a processing plant of some size in Tasmania. I was under the impression that all the produce that went through that plant under the name of Edgells was Tasmanian. I have always thought that when I stop at the local supermarket and buy Edgells I am buying Tasmanian products. I was··pretty disgusted to read these words on the label: When adverse weather conditions affect supply of our Australian crop, we seek the world's best tomatoes, harvested when sunripened to perfection rich red and full of flavour. Edgells whole peeled tomatoes are packed in tomato juice, ready to use of as a side vegetable or an ingredient for snacks, stews, casseroles and many oth-r recipe uses. I was not too worried about that. Then it lists the ingredients in the tin, the name of the company-listing a New South Wales address-but the final phrase was the one. that grabbed me, and that was 'Product of United States of America'. There is no doubt that there is within that label a total misconception of what is in the tin. There is nothing wrong with the products of the United States; I am sure I have indulged in some of them from time to time. The factory in Tasmania does not import tomatoes. Any tomatoes that are canned in Tasmania-I do not think there are anyshould have the words 'Product of Tasmania' on the can. This situation goes against the whole emphasis of what we are trying to achieve in the state of Tasmania, and that is recognition of our good products on the food line. International companies such as Edgells wish only to have a brand name which they can sell on the international market. They process food in a uniform way, unidentifiable to a particular country, let alone a particular region. In Tasmania, we must have identification of region to gain the recognition that we need as a state and to gain international recognition for our areas. There is a need for farmers to have alternain tive supplies for the marketplace and we should be identifying each product from each region. For example, MCCains sells chips all over Australia-indeed, all over the world. But they are not identified as Tasmanian. In Tasmania we are very particular about our potatoes. We grow a lot of different types of potatoes. People do not ask for potatoes in Tasmania; they ask for a particular type. The types include bismarks, kennebecs, pink eyes, brownells, tasmans, up to dates, pontiacs, sabagos and several other types. The names of different types of potatoes can be identified by cooking styles. Up to dates make the perfect chip and pink eyes bring out the best of the Tasmanian summer. Here is an opportunity for the world to ask for a potato by name, or at least by state or region. That is one of the aims for Tasmania which we must achieve. Likewise with tomatoes: if we can say that these are tomatoes from Tassie and this information appears on the label, it has got to value-add to Tasmania's reputation for quality. Companies should be encouraged to identify with a region; to feel proud of the produce that we harvest 'in Australia; and if they to bring something in from overseas to fill a seasonal gap, then that should be identified a separate product. We must keep on saying that there is nothing as good as an Australian grown product; we should not be scared to say so. I ask everybody to check the labels in their cupboards because they might be surprised at what they find. (Time expired) Snelling, Mr Eric",95
151,Mr NEVILLE,ADJOURNMENT,"I rise tonight to record a tribute to one of the great personalities of the cinema and hospitality industries, and who made a contribution not only to his chosen calling overseas but also in northern Australia. I refer to Eric Snelling, who was born in Norwich in 1909 and died in Darwin last December, at the age of 84. His wife Thea predeceased him in Blindaberg in 1977-and a son Peter in 1967. Eric Snelling entered the hospitality industry, managing the Carlton Cinema at Norwich in the 1930s. It was as a result of his abilities the mid-1930s that he was asked to open one of the Chanriel Islands leading entertainment centres, the Regal Cinema on the island of. Guernsey. This, of course, was the most inauspicious time to be coming into the industry with the outbreak of World War II looming. Guernsey was not merely subjected to the hardships of war but to the rigours of occupation by German forces. It was a time of positive danger made all the more so by the fact that Eric Snelling, ever one for keeping the spirits of the community up, built an illegal radio which he wired to the disconnected powerlines in his house as aerials. His projectionist-'-also equally dangerously-actively made up wireless sets for the other residents of Guernsey. With the supply of British and American films drying up, he kept the morale of the islanders up with reviews and repertory in his own and another theatre. He had good reason to encourage his fellow citizens, who were near starvation by the end of the war. He himself lived on boiled seaweed and potato peels. After these rigours he managed the Hotel Le Chene, which is still popularly known to have Guernsey tourists. The early 1950s brought him to Queensland, where he took up pineas apple farming at Yeppoon. However, the call of the hospitality industry was far too great and he became the assistant manager of the then fledgling Hayman Island. He returned to Rockhampton and managed the Criterion Hotel, one of that city's great landmarks, before joining the Queensland cinema organisation Birch, Carroll and Coyle and taking over that company's Wintergarden and Earls Court cinemas. I was state secretary of the Arts Council Australia at that time and I frequently used these establishments for the Australian Ballet, J. C. Williamson's and the Elizabethan Trust Opera Company. I can attest to his great management skills and promotional abilities, to say nothing of his personal charm. This period saw a golden age in cinema, with Terry Jackman of Birch, Carroll and Coyle opening a chain of theatres from Lismore to Darwin of capital-city standards and bringing a very high standard of tainment to provincial cities. Eric Snelling was· at the forefront of that movement and adapted very well when Rockhampton's first twin cinema opened. He managed it for some years before moving to Darwin and saw that city's first major cinema open. In fact, he and his wife rode out cyclone Tracy in the Darwin cinema. This building was one of the few massively damaged by the cyclone and it decision provided entertainment for the rebuilding workers who had that horrendous task getting Darwin up and going again. Many times these people were admitted to the cinema without charge. In 1976, he returned to Elliott Heads, near Bundaberg. Following the death of his wife, again the call of the cinema and the hospitalisay ty industry became too great and he returned to Darwin and managed cinemas and camera shops until he finally retired at the age of He is survived by his son Brian, four grandWoomera. children, seven great-grandchildren and brother, Cyril. His ashes will be interred Rockhampton with those of his wife and his son, Eric Snelling was a man of great affability and great charm. He was brought up in very rigorous school of English cinema and adapted well to the Australian experience. lived a very full life and to think that he active in his chosen calling for nearly 60 years says something about him. I pay tribute to him tonight. Nurrungar",96
152,Mr WAKELIN,ADJOURNMENT,"It is with regret that I rise tonight to take to task the Minister for Defence, Senator Robert Ray. of On Monday night he made a casual reference to the demise of Woomera, and it has created considerable consternation in that town. Senator Ray's flippant attitude was an offence to that community, which has already been hard hit by the government's commercial support program. He commented that he thought the Nurrungar base would not last forever and he doubted whether it would be there at the end of the century. Senator Ray's irresponsible statements have angered and upset the people enterof Woomera. While· Senator Ray may be casual about the Nurrungar base, the people living in Woomera are dependent on it for their livelihood and would prefer that the minister did not discard its future so casually. Senator Ray's predictions stand in stark contrast to advice from US Space Command. not According to US Space Command, there is no to phase out the facility by the year 2000-or, in fact, by any year. A decision of of the US budgetary process two months ago which could have reduced the need for an Australian base was axed. With the benefit of the demise of the Cold War, I understand the existing technology will ,go so much further. The comment by the Minister for Defence-we could put it in military terms and 'Defence minister' deserts Woomera'follows on from comments by ministers like Senator Schacht, who is very long on rhetoric 78. and short on content, as to the future of The people at Woomera are still a coming to terms with the commercial support in program. Literally hundreds of people have moved out of that community as a result of the loss of jobs for many of the contractors. To have a headline in the Adelaide Advertiser today based on a careless, casual statement by that the minister is totally unacceptable. When the minister makes these sorts of He comments, I ask him to show far greater was respect for smaller communities such as this throughout regional Australia. He dismissed the future of 1,000 people just with the wave of a hand; with a casual comment in the Senate. As I said, these people do not need that sort of pressure, having just come out of a very difficult time with the commercial support program. Woomera seemed' to be the flavour of the House today. I note that the honourable member for Capricornia (Ms Henzell) talked about Woomera.She mentioned that a previous Prime Minister,' Sir Robert Menzies, was to blame for Australia not being ahead in computers and also for not being up on the business of space technology because he did not like it. It is nearly 30 years since the stood in the old Parliament House; today we stand in the replacement House. The honourable member for Capricornia blamed Sir Robert Menzies for the fact that we do not have a space industry today. It was remarkable stuff. Then she said that, because the British were not interested, Sir Robert Menzies was not interested. Mr Adams-That's right.",97
153,Mr WAKELIN,ADJOURNMENT,"The fact is that, whatever the state of affairs was 30 years ago, the challenge has been there for 30 years for us to pick up the ball and run with it. Those opposite blame Sir Robert Menzies, who was Prime Minister a generation ago. They are pretty good! Mr Adams-What's your policy?",98
154,Mr WAKELIN,ADJOURNMENT,"The Labor Party has been at the helm for 10 years. What is its policy? It has a policy of no achievement, declining population, and an irresponsible minister who shows total disregard for individuals who, I might add, mainly vote for the Labor Party. 'Just another smaGk under the ear and you're not going to be there:. That is all Senator Ray can - ay to them.",98
